NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
69823553,KB ARBEN,KB,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/025B8F00-1ABA-4E9F-917A-51A6AE6E3679,usep jamaludin,,-,43284,,43284,487,18 May 2016,,,2017-06-07,YAYASAN SOLAHUDIN AL-AYYUBI,AA1952
69870590,KB MIFTAHUL HUDA,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/519B296C-2615-4CF5-AAE0-2A0928E05E55,ABDUL MANAF,,-,45154,,45154,,19 Dec 2016,,,2016-12-19,YAYASAN AL KAROMAH,AD5287
60727392,MTSS AL MUMTAZ,MTs,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/804B530D-2559-4DDD-B926-1552C87784BB,K.H. Aminuddin,Aceng Rudani,Belum Tersedia,45652,,45652,,,,,,Darul Qur'an,AI1584
69949979,SMK AL MUMTAZ CIKALAHANG,SMK,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D992902-38F2-4D37-A85C-13D7D906A89F,K.H. Aminuddin,Aceng Rudani,Belum Tersedia,45652,,45652,,,,,,Darul Qur'an,AI1584
69823712,PAUD AL JANNAH,SPS,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06D91E57-BD4F-4C93-82D3-205BA2F74D0C,ENTIK AISYAH,,-,43284,,43284,,18 Sep 2016,,,2016-09-18,TP PKK SUKAMULYA,AA1953
20254439,TK ISLAM NURUL HIKMAH,TK,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E6AD707-BB8B-4B34-A0A8-0938E634A29B,Hj. Ely Jubaedah,,0,45154,Nurulhikmah530@yahoo.com,45154,No.14/JTK/1987,25 Sep 1987,0,0,2016-02-18,TK NURUL HIKMAH,AD5288
69939260,PAUD SPS YAHIFA,KB,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/384B4955-7FFD-4170-B8A1-014E6DCF0DAA,MOCHAMAD DADAN ARMADANI,,Belum Tersedia,45652,yahifawg@yahoo.com,45652,AHU-0030867.AH.01.04,25 Jul 2014,,,,YAYASAN HIJROTUL WAL GHORIIB,AI1585
P2962897,PKBM AL-APPANDI,PKBM,Kec. Karang Tengah,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDB6089D-9B55-4347-A941-B0FC9A383F9A,NEHRU APPANDI,,Belum Tersedia,43284,,43284,,07 Jan 1988,,,,PKBM AL-APPANDI,AA1954
69870408,TK AL MUKARROMAH,TK,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A777AB45-7EC8-4881-95A4-5A21870E36AB,H.ARDI SUWARDI,,Belum Tersedia,45173,,45173,92,06 Sep 2016,,,2016-09-06,AL-MUKARROMAH,AA3601
69804103,KB ATTAZKIYAH,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FC7E67E-2FC8-4BF3-AE6F-EF4EA11893D3,KH. BUCHORI ASROR,,-,45154,,45154,5,07 Aug 2015,,,,YAYASAN SYEKH BAYANILLAH,AD5290
69935595,PAUD Satria Jaya,KB,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADA675D4-68B5-43AF-8522-BE7A0F92D3DD,Hj. ERNASARI,,-,-    ,-,-    ,-,,-,-,,SPS POS PAUD SATRIA JAYA,AI1586
69940441,PAUD NU Miftakhul Ulum,KB,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83FDE699-701B-4101-B986-1858511AF82B,SANGWAR,SITI UHA UBAYDILLAH,-,45173,kudiyanto2@gmail.com,45173,38,07 Apr 2016,,,,MIFTAKHUL NU  ULUM,AA3602
70007495,SDIT WARUDUWUR,SD,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17602F1C-C196-4907-B196-8965A1238AEB,SANGWAR,SITI UHA UBAYDILLAH,-,45173,kudiyanto2@gmail.com,45173,38,07 Apr 2016,,,,MIFTAKHUL NU  ULUM,AA3602
69823346,KB MAWAR,KB,Kec. Leles,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35DF131C-8FFA-4385-B0F2-5180EA5DD8FB,"Drs. NUNUNG SUHERLAN, M.Si",Muchamad Arif Rahmatulloh,-,43278,ypmul.suksesmulia@gmail.com,43278,AHU-0020309.AH.01.04. Tahun 2015,27 Oct 2015,5015110232100244,AHU-0020309.AH.01.04. Tahun 2015,2015-10-27,YAYASAN PENDIDIKAN MIFTAHUL ULUM LELES (YP-MUL),AI0897
69823361,PAUD MELATI,KB,Kec. Leles,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6B442EC-E4DF-4174-AD3E-49B0ADDB647D,"Drs. NUNUNG SUHERLAN, M.Si",Muchamad Arif Rahmatulloh,-,43278,ypmul.suksesmulia@gmail.com,43278,AHU-0020309.AH.01.04. Tahun 2015,27 Oct 2015,5015110232100244,AHU-0020309.AH.01.04. Tahun 2015,2015-10-27,YAYASAN PENDIDIKAN MIFTAHUL ULUM LELES (YP-MUL),AI0897
69903026,SMA MIFTAHUL ULUM,SMA,Kec. Leles,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/598B3397-7C47-470E-B9C9-A65916948521,"Drs. NUNUNG SUHERLAN, M.Si",Muchamad Arif Rahmatulloh,-,43278,ypmul.suksesmulia@gmail.com,43278,AHU-0020309.AH.01.04. Tahun 2015,27 Oct 2015,5015110232100244,AHU-0020309.AH.01.04. Tahun 2015,2015-10-27,YAYASAN PENDIDIKAN MIFTAHUL ULUM LELES (YP-MUL),AI0897
P2962915,PKBM MIFTAHUL ULUM,PKBM,Kec. Leles,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E681E558-D471-4D3B-8AD5-5993D70CE341,"Drs. NUNUNG SUHERLAN, M.Si",Muchamad Arif Rahmatulloh,-,43278,ypmul.suksesmulia@gmail.com,43278,AHU-0020309.AH.01.04. Tahun 2015,27 Oct 2015,5015110232100244,AHU-0020309.AH.01.04. Tahun 2015,2015-10-27,YAYASAN PENDIDIKAN MIFTAHUL ULUM LELES (YP-MUL),AI0897
69968630,SMP ISLAMIC BOARDING SCHOOL AL ISHLAH,SMP,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2278094-E834-4B54-A5AC-D1F4099414E3,"Prof. DR. H. Adang Djumhur S, M.Ag",AKHMAD FAOZI,0231 8344655,45642,alishlahbobos@yahoo.co.id,45642,45.,16 Apr 1974,,,,Yayasan Islam Al-Ishlah Bobos,AI1588
69870409,TKIT SALSABIIL,TK,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6624934-EFDA-4E58-A8A8-FECF7F810800,Fatikhul Muhadi,PUSPA DEWI MERINAWATI,-,45173,salsabiil165@yahoo.co.id,45173,C-609. HT 03.01,10 Mar 2008,,C.609. HT 03.01,2008-03-10,Yayasan Salsabiil Faros,AA3603
69960712,KB PAUD NAHDLATUL ULAMA AL-IDRISIYAH,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B035CA2-214D-4588-946A-F8C0B05BD3C4,Ahmad Syarif,,-,45154,paudnualidrisiyah17@gmail.com,45154,-,02 May 2015,-,-,2015-05-02,AL-IDRISIYAH,AD5291
69888855,SMK AL-JAUHARIYAH,SMK,Kec. Cijati,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AF14A7C-E265-42E2-9546-A93BBB695D85,M. AZIZ,ABDUL AZIZ,-,43277,smkaljauhariyah14@gmail.com,43277,5,12 Jun 2017,AHU-03.AH.02.01.TAHUN 2012,AHU-AH 01.06-0005616,2017-06-16,YAYASAN PENDIDIKAN ISLAM AL-JAUHARIYYAH,AJ6786
69954937,PAUD AL-JAUHARIYYAH,KB,Kec. Cijati,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3AA0B21-9FDD-4688-A7A6-99C7AD1F80C8,M. AZIZ,ABDUL AZIZ,-,43277,smkaljauhariyah14@gmail.com,43277,5,12 Jun 2017,AHU-03.AH.02.01.TAHUN 2012,AHU-AH 01.06-0005616,2017-06-16,YAYASAN PENDIDIKAN ISLAM AL-JAUHARIYYAH,AJ6786
69957064,SMP IT AL JAUHARIYYAH,SMP,Kec. Cijati,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAC28050-5452-4A83-B6A0-D78DC27E34D0,M. AZIZ,ABDUL AZIZ,-,43277,smkaljauhariyah14@gmail.com,43277,5,12 Jun 2017,AHU-03.AH.02.01.TAHUN 2012,AHU-AH 01.06-0005616,2017-06-16,YAYASAN PENDIDIKAN ISLAM AL-JAUHARIYYAH,AJ6786
70002438,SD ISLAM AL-JAUHARIYAH,SD,Kec. Cijati,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EE89389-260F-4A96-AFD4-1462507988CE,M. AZIZ,ABDUL AZIZ,-,43277,smkaljauhariyah14@gmail.com,43277,5,12 Jun 2017,AHU-03.AH.02.01.TAHUN 2012,AHU-AH 01.06-0005616,2017-06-16,YAYASAN PENDIDIKAN ISLAM AL-JAUHARIYYAH,AJ6786
69964519,SMP ISLAM TERPADU SALMAN,SMP,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F80F5160-252E-4E5A-AE06-E530349B8A8B,"H.Warso Winata, MA",MUKHAMMAD NAUFAL,-,45651,smpitsalman@gmail.com,45651,01,03 Aug 2016,5016080432100631,AHU-0030894.AH.01.04.Tauhn 2016,2016-08-04,ASSALAM,AI1589
69870515,KOBER THOLABUL ILMI,KB,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2ACCCE78-DBC3-4E8A-92D2-541DAB1BC438,SHOBIRIN,,-,45173,paud.tholabul.ilmi@gmail.com,45173,12,18 Jan 2017,,,2017-01-19,AL'ULUM SETUPATOK,AA3604
69902933,PAUD Al Karomah,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABB4F514-732E-4D03-BA45-08A21B75C174,Drs. H. Mutakin Billah,,Belum Tersedia,45415,paud.alkaromahmegu@gmail.com,45415,06,05 Oct 1989,,,2015-11-06,Al-Karomah,AD5292
69806935,SD IT AL MUSLIMUN,SD,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0051C140-9F1C-430D-92C4-CBC8929FA6F7,KM. Dzikri Sukron,Abdul Ajid Malik,-,43284,pondokpesantrenalmuslimun@gmail.com,43284,Kd.10.03/3/PP.007/297/2014,07 Jul 2014,AHU-AH.01.06.0003772,AHU-0004532.AH.01.04.TH.2016,2016-01-26,Yayasan Pondok Pesantren Al Muslimun,AO5249
69880406,SMP PLUS AL-MUSLIMUN,SMP,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57FF4749-EA98-46AA-B436-6B88EB1B8EC3,KM. Dzikri Sukron,Abdul Ajid Malik,-,43284,pondokpesantrenalmuslimun@gmail.com,43284,Kd.10.03/3/PP.007/297/2014,07 Jul 2014,AHU-AH.01.06.0003772,AHU-0004532.AH.01.04.TH.2016,2016-01-26,Yayasan Pondok Pesantren Al Muslimun,AO5249
69881554,SMA PLUS AL-MUSLIMUN,SMA,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC935B93-7403-48E1-B637-0E13C24F3369,KM. Dzikri Sukron,Abdul Ajid Malik,-,43284,pondokpesantrenalmuslimun@gmail.com,43284,Kd.10.03/3/PP.007/297/2014,07 Jul 2014,AHU-AH.01.06.0003772,AHU-0004532.AH.01.04.TH.2016,2016-01-26,Yayasan Pondok Pesantren Al Muslimun,AO5249
69923929,TK Miftahul Jannah,TK,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB99FBE0-48A3-42F4-8261-BFCE660B97E1,H. Achmad Santoso,TRI ADE NURYANTI,Belum Tersedia,45173,,45173,No.80,23 May 2014,No.80/23-05-2014,No.80/23-05-2014,2016-09-22,YAYASAN MIFTAHUL JANNAH LESTARI,AA3605
20244623,SMP NU BABAKAN,SMP,Kec. Babakan,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B044A114-2CF5-E011-B5BE-83A9F9A37871,"Drs. H Yusuf Umar, M.Pd",TOMI BASUNIAR,Belum Tersedia,45154,,45154,103,17 Mar 1982,,,,LP Maarif Nu cabang Kabupaten cirebon,AD5294
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,AI SUMIATI,,-,43284,Paudazzahra674@gmail.com,43284,13,04 Jun 2021,AHU-0018144.AH.01.12.Tahun 2021,AHU-0013594.AH.01.04.Tahun 2021,2021-06-05,YAYASAN ABDURAHMAN BIN AUF,AX2598
69790731,SDS HUDZAIFAH IBNUL YAMAN,SD,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5755D246-9D5A-41D1-B648-F2012F87E653,"SUHERMAN, S.Pd. M.Pd.I",KUDIYANTO,-,45173,yayasan.hudzaifah.ibnul.yaman@gmail.com,45173,38,20 Jan 2016,AHU-0003573.AH.01.04 ,AHU-0003573.AH.01.04 ,2016-01-21,YAYASAN ISLAM HUDZAIFAH IBNUL YAMAN,AW8881
69804115,PAUD HUDZAIFAH IBNUL YAMAN,KB,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA6FD10D-ABA3-4CD6-BA08-B789B56BDF4F,"SUHERMAN, S.Pd. M.Pd.I",KUDIYANTO,-,45173,yayasan.hudzaifah.ibnul.yaman@gmail.com,45173,38,20 Jan 2016,AHU-0003573.AH.01.04 ,AHU-0003573.AH.01.04 ,2016-01-21,YAYASAN ISLAM HUDZAIFAH IBNUL YAMAN,AW8881
69870648,SPS TERATAI,SPS,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CEC923D-962E-4D90-AC7D-18D1DAE18A5B,ADE OKTAVIANI,,Belum Tersedia,45652,,45652,,28 Sep 2016,,,2016-09-28,ATH-THARIQ AL-QOMARIYAH,AI1590
69877968,KB AL-RAHMAN,KB,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6D4A343-5F52-42A8-B4DB-CC15ADB7A7F6,ADE OKTAVIANI,,Belum Tersedia,45652,,45652,,28 Sep 2016,,,2016-09-28,ATH-THARIQ AL-QOMARIYAH,AI1590
69945389,SLB Mutiara Hati Bangsa,SLB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A29D3B24-15BD-4DA3-B585-C9B868282D96,"Hj. Ismaryati, S.Pd.",abdurohim Prayudi,-,45154,slbmuhaba@gmail.com,45154,AHU-0017477.AH.01.04,08 Oct 2015,AHU-0017477.AH.01.04,AHU-0017477.AH.01.04,2015-10-17,Mutiara Hati Bangsa,AD5295
70015947,SMP PLUS AL-KAROMAH,SMP,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE2F78AD-BB9D-4327-BC52-1B279D124E57,KH. M. Thowilul Umri,Abdullah Syifa,-,45173,yayasanalkaromahluwung2017@gmail.com,45173,22,12 Sep 2017,AHU-0013974.AH.01.04.Tahun2017,AHU-0013974.AH.01.04.Tahun2017,2017-09-15,YAYASAN AL KAROMAH PANGERAN RAJA MUHAMMAD LUWUNG,AX1358
20215025,SMAS KRAMAT DUKUPUNTANG,SMA,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7602B34-826D-48EA-BC9E-74BD42239EF4,"Nasrudin, MH",Ikromullah Ramadhan,0231 834460,45652,,45652,12 YITB/X/2006,30 Oct 2006,,,,Islam Tarbiyatul Banin,AI1591
20271761,SMP TARBIYATUL BANIN,SMP,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80E06800-FD4F-E211-BBFE-71AF8C1B9038,"Nasrudin, MH",Ikromullah Ramadhan,0231 834460,45652,,45652,12 YITB/X/2006,30 Oct 2006,,,,Islam Tarbiyatul Banin,AI1591
69979070,KB BUNGA BANGSA,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90A8EFE2-53D9-46FD-AD6F-01A61CD15B8F,Kuriah,NURMAYA SARI,-,45154,Yayangayunurhasanah5@gmail.com,45154,72,11 Oct 2016,,,2016-10-11,Al Dzahabiyyah,AD5296
70007424,SMP IT AL-IKHLAS,SMP,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D60F048-2FDE-40F7-98B8-1CC4FFADD64C,HJ. IIS YETI,iyang anggraini sari,-,43284,yayasanalikhlasassupiyudin@gmail.com,43284,9,15 Dec 2015,1/CV/2021/PNCjr,AHU-0032521.AH.01.04 TAHUN 2015,2015-12-21,YAYASAN AL IKHLAS ASSUPIYUDIN,AX4539
P9997478,PKBM AL-IKHLAS,PKBM,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23E2EAC1-596C-49A9-904E-94C5020553F1,HJ. IIS YETI,iyang anggraini sari,-,43284,yayasanalikhlasassupiyudin@gmail.com,43284,9,15 Dec 2015,1/CV/2021/PNCjr,AHU-0032521.AH.01.04 TAHUN 2015,2015-12-21,YAYASAN AL IKHLAS ASSUPIYUDIN,AX4539
69870440,KB AL-HABIEB,KB,Kec. Losari,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFEA754C-20B1-4A9C-A1FB-2D93B3E5737E,"Drs. YUSUF UMAR, M.Pd",,Belum Tersedia,,,,357/PC.LPM.NU/VIII/2011,09 Aug 2011,357/PC.LPM.NU/VIII/2011,,2017-12-13,PC. LPM. MA'ARIF NU,AD5297
69752446,SMKS BROADCASTING PERTELEVISIAN BINA INSAN MULIA,SMK,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95771CAF-393D-4B11-A707-280680506845,"KH. Imam Jazuli, Lc. MA",HADRI ROMADON,-,45652,smkbima.cirebon@yahoo.co.id,45652,422.1/2412.Dikmen,31 Dec 2012,422.1/2412.Dikmen,422.1/2412.Dikmen,2012-12-31,Bina Insan Mulia,AI1592
69862443,SMP IT BINA INSAN MULIA,SMP,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECD27920-71EB-4D15-B4C9-380697CF4D39,"KH. Imam Jazuli, Lc. MA",HADRI ROMADON,-,45652,smkbima.cirebon@yahoo.co.id,45652,422.1/2412.Dikmen,31 Dec 2012,422.1/2412.Dikmen,422.1/2412.Dikmen,2012-12-31,Bina Insan Mulia,AI1592
70031589,TKIT AN-NABIL,TK,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B50FD11-31B5-4BEB-84AA-68BCA1489C17,"NURUL ARFAN, A.Ma",RATNA JUWITA,-,54173,alghifaricirebon1984@gmail.com,54173,547,29 Apr 2020,AHU-0007564.AH.01.04 TAHUN 2020,AHU-0007564.AH.01.04 TAHUN 2020,2020-05-04,YAYASAN PENDIDIKAN AL GHIFARI CIREBON,AX4132
69939187,SMP AL-KAMIL ISLAMIC BOARDING SCHOOL,SMP,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C68032F-076C-44FF-B1F5-44B83821152A,"Gunardi Indrawan, S. Si",Acep Nurulah,(0263) 326 100,43281,insankamil.satya@gmail.com,43281,05,06 Jul 2021,-,AHU-0016626.AH.01.04.Tahun 2021,2021-07-09,YAYASAN INSAN KAMIL SATYA INDONESIA,AX4726
69943680,SMA AL KAMIL ISLAMIC BOARDING SCHOOL,SMA,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAB2DEC9-C553-45CC-8137-9A994CF60ABA,"Gunardi Indrawan, S. Si",Acep Nurulah,(0263) 326 100,43281,insankamil.satya@gmail.com,43281,05,06 Jul 2021,-,AHU-0016626.AH.01.04.Tahun 2021,2021-07-09,YAYASAN INSAN KAMIL SATYA INDONESIA,AX4726
20254421,TK AL - IKHLAS,TK,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7531D60-ED8B-415F-9695-388BF673ACEF,H. SUPADI PRIYATNA,,-,45652,,45652,,06 Sep 2016,,,2016-09-06,AL-IKHLAS,AI1593
70034962,KB AL KHOYYIRI,KB,Kec. Mundu,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/363B1D2F-149E-4540-B680-76FAA7718FFB,Muhamad Jaenal Mutakin,Ratna Komala,-,45173,paudalkhoyyiri@gmail.com,45173,12,10 Feb 2021,AHU-4532.AH.01.04.tahun 2021,AHU-4532.AH.01.04.tahun 2021,2021-02-11,YAYASAN ABU HAMID ALGHOZALI,AX5966
69804090,KB AL-ARAFAT,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B376104B-D57A-41A9-9CFF-449ADA06928C,Basirun,,-,45154,paudalarafat@gmail.com,45154,AHU-0015247.AH.01.12,15 Mar 2016,-,-,2016-03-15,Bahrul Mu'minin,AD5298
70031948,SMP IT NUR JABALKUN,SMP,Kec. Sukaluyu,Kab. Cianjur,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7216B095-2AB2-4EF2-A4AE-642C87013D62,"IIS NUR AISYAH, S.Pd.",Muhamad Fajar,-,43284,nurr.jabalkun@gmail.com,43284,688,21 Nov 2019,-,AHU-0017468.AH.01.04.Tahun 2019,2019-11-22,YAYASAN NUR JABALKUN CIANJUR,AX4763
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,TATANG SUHARTA,,-,45173,yayasanmiftahuljannah@gmail.com,45173,09,16 Jun 2020,AHU-0009265.AH.01.04 Tahun 2020,AHU-0009265.AH.01.04 Tahun 2020,2020-06-17,YAYASAN MIFTAHUL JANNAH GERBANG PERMAI PAMENGKANG,AX8674
69969407,PAUD TANWIIRUL QULUUB,KB,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/357AAB5E-7F0A-44EA-A2AA-C67C0DE01C2F,AHMAD MUNTAHA,,-,45154,yayasantanwiirul@gmail.com,45154,AHU-0022586.AH.01.12. TAHUN 2016,21 Apr 2016,-,-,2018-06-15,TANWIIRUL QULUUB CIREBON,AD5299
20271758,SMP BOARDING SCHOOL CAKRABUANA,SMP,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405E8271-FA4F-E211-9E95-67055F69C883,"Hj. Ipah Saripah, S.Pd",octa chintya dewi,-,45652,pangerancakrabuana22@gmail.com,45652,Nomor 01,02 Nov 2009,AHU-4917.AH.01.04.Tahun.2009,AHU-4917.AH.01.04.Tahun.2009,2009-12-22,Yayasan Pangeran Cakrabuan,AI1594
69870445,KB PELANGI,KB,Kec. Pabedilan,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAA68E8D-21AF-4EDF-A6A6-0FFEA7AD63DB,"AHMAD DIMYATI,SPd,I",,-,45193,paudpelangi123@gmail.com,45193,15,12 Apr 2016,223/KEP-17.3/X/2014,AHU-00330-AH.02.01.TAHUN 2015,2015-06-08,SYATHORIYAH,AG5444
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Uduy Dahlan, S.Pd.",ERNA ABDILAH,-,43284,misasshibyaniyyah189@gmail.com,43284,1,01 Nov 2021,-,AHU-AH.01.06-0029396,2021-11-01,Yayasan Pendidikan Islam Asshibyaniyyah,AX8503
69907648,PAUD Cahaya Zamrud,KB,Kec. Dukupuntang,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37AC30A4-6875-48C8-BE61-44DD90D84A43,"NURHAYATI, SE, MM.",IIM IMBARKASI,-,45652,,45652,45,04 Aug 2009,,,,CAHAYA ZAMRUD,AI1595
20254455,TK ISLAM DARUL FALAH,TK,Kec. Weru,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0EEDAA2-BADB-45E6-9A37-99AE4FF102EC,"H. SATORI, S.E",Juyeni,Belum Tersedia,45154,,45154,AHU-7948.AH.01.04.Tahun 2013,15 Sep 2016,,,2016-09-15,YAYASAN DARUL FALAH WERU KIDUL,AD5300
20254004,SMAS MADINATUNNAJAH,SMA,Kec. Pabedilan,Kab. Cirebon,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44D81BE3-D344-46DC-AF8D-0A24B402A8C4,Drs.KH.Makhrus Amin,NURULLAH,-,45193,sma_madinatunnajah@rocketmail.com,45193,5.-,10 Dec 2014,20,23,2014-12-10,YPWI ANNAJAH,AG5445
